Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
World,WLD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.8417237200594,21.5513546935307,21.2415163101632,20.9577423542774,20.7885821160863,20.611348546748,20.4410450632468,19.6429749803532,19.1127764882077,19.1736701834803,18.6998150732498,18.1784943083429,17.8174337575432,17.2263755050161,16.938834920516,..
World,WLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.71846485657425,2.6806484775874,2.65374989301318,2.63004186260691,2.62140472428961,2.6031626927636,2.59528600149372,2.50656100304628,2.47787023274242,2.48109186788072,2.45919481547587,2.39733978310922,2.36055935171887,2.29962426623588,2.273168866153,..
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,5507.44892741089,5400.26349946652,5535.40891099272,6127.69930801665,6818.89843158842,7292.45271257738,7804.16050561167,10896.1450259007,10153.5813025003,10206.892281587,10742.6504572914,11285.4976396404,11320.915884525,10883.0760474916,12236.6157434985,..
World,WLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.85399007797241,4.02031993865967,3.87853002548218,4.11728000640869,3.94351494312287,3.98487007617951,3.98218989372253,4.39989495277404,4.38715648651123,4.25407981872559,4.08553981781006,4.21256995201111,4.09531021118164,4.33204984664917,..,..
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.7004022318196,68.0522365473813,68.3332006706519,68.6068021272883,68.862333560286,69.1986838924939,69.5711659081405,71.8812963545335,72.0950779627176,72.3452628492043,72.5427521123259,72.7840895013344,72.9797158843228,72.2438502144183,71.3277178927735,..
World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.3,73.8,71.2,68.5,66,63.1,60.5,44.4,43.2,41.9,40.6,40,39.3,38.7,38.1,..
World,WLD,Population growth (annual %),SP.POP.GROW,1.35330175380903,1.33483941265074,1.31302188872051,1.28867181196335,1.27457864888491,1.2633713888996,1.25697319167169,1.22177268233914,1.1944247960642,1.17520956388573,1.15088441381759,1.10341757519647,1.05596394923111,1.01127220086579,0.862131713175486,..
World,WLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.07109591507097,6.17964286789191,6.4239611271614,6.54128315055046,6.41505072935728,6.3373308613236,6.06390537668265,5.98145366971233,6.01095427091098,6.00325233850942,5.87365760863904,5.69907591640605,5.54316072134453,6.89828248707274,6.20181362344765,5.77083127082756
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.6578520297892,47.103084588263,47.592846361312,48.0843442587805,48.5834175301857,49.0886911694704,49.5891393380469,53.3682139537679,53.8313851558401,54.2899711297511,54.7417769866207,55.1889039960519,55.6302636409428,56.0637640620957,56.4775413853993,..
